chr3R	18244191	18245417	0.0511	85.8106579722366
chr3L	17149589	17150427	0.0748	74.8163583932363
chr3R	17604475	17605191	0.0988	66.7869029592954
chr3L	21210073	21211119	0.03	101.177873781071
chr3R	6419878	6420322	0.0365	95.5191945156414
chr3L	17590340	17591163	0.0456	89.0964473076941
chr3R	22984908	22985648	0.052	85.3068913304199
chr2R	6235321	6236343	0.0673	77.8649936987827
chr3L	6447825	6448780	0.0701	76.6888349107765
chr3L	4608447	4608951	0.0786	73.3865375458169
chrX	8757828	8758222	0.0791	73.2035699015332
chr2R	12506677	12507516	0.0798	72.9493488665421
chr2R	24141429	24142204	0.0814	72.376547905664
chr2R	6833566	6834996	0.0816	72.3057407515591
chr3L	12124139	12124650	0.0848	71.195838499725
chr3R	23156728	23157665	0.0859	70.8239611682197
chr3L	17148714	17149176	0.0871	70.4236694190117
chrX	19622715	19623410	0.0911	69.128102714948
chr3R	8113280	8113964	0.0339	97.6514183282621
chr2L	7423502	7423869	0.0433	90.5897832964545
chr2R	22859870	22860652	0.0442	89.9961964031604
chr2R	6132861	6133883	0.0507	86.0374088509222
chr2L	12003023	12003928	0.0569	82.7085507448574
chr3R	10388742	10389449	0.0602	81.0818540557949
chr3R	25586444	25586966	0.0603	81.0339637529873
chr3R	28144436	28145184	0.068	77.566428868235
chr2R	22751469	22752334	0.069	77.1451965576784
chrX	765075	765617	0.0696	76.8953776740144
chr2R	24903628	24904375	0.0703	76.6066300095383
chr2R	22270489	22270980	0.0737	75.2438314090876
chr2R	11890597	11891117	0.0802	72.8050790618906
chrX	3685500	3685920	0.0848	71.195838499725
chrX	13669609	13670699	0.0848	71.195838499725
chr2R	21733995	21734516	0.0927	68.6257370184784
chrX	5579254	5579916	0.0929	68.5635518633359
chr3L	10485432	10485962	0.093	68.5325094710811
chrX	19578068	19578705	0.0953	67.8275995127902
chr3R	21093398	21094128	0.0962	67.5563859155882
chrX	13789179	13789498	0.0963	67.5264078341198
chr2L	6149962	6150995	0.0994	66.6122067597433
chr2L	221838	222673	0.00505	152.590017935953
chr3L	5636666	5637554	0.0158	119.678632627447
chr3R	8112758	8113077	0.0206	112.024237047325
chr2L	15333481	15333995	0.022	110.127053320496
chr2L	19134902	19135536	0.0295	101.662824706005
chr3L	17129710	17130785	0.0311	100.138832188377
chrX	588972	589327	0.0404	92.5900179359531
chr2L	14920892	14921847	0.0577	82.3056974180793
chr3R	18269694	18270267	0.0601	81.1298239767653
chr2R	10123833	10124359	0.0632	79.6786326274469
chrX	4309462	4310202	0.0726	75.677732831074
chr3L	7173849	7174378	0.0762	74.2813038411225
chr2L	1142663	1143298	0.0762	74.2813038411225
chr3R	24654686	24654902	0.0861	70.7568590430521
chrX	20346843	20347500	0.0867	70.5564839265523
chr2L	1727992	1728238	0.087	70.4568157762672
chr2R	7466700	7466909	0.0934	68.4086727967957
chr3L	8525169	8525557	0.0994	66.6122067597433
chr2R	16129595	16130438	0.0138	123.583758455426
chrX	7301709	7302389	0.0163	118.779684506367
chr3L	9383382	9383827	0.0225	109.478623766648
chr2L	12011403	12012650	0.0245	107.021488810938
chr3R	22686061	22686659	0.0251	106.323376511974
chr2R	10898998	10899284	0.0383	94.1302359524899
chr3R	11339906	11340375	0.0388	93.7559907472464
chr3L	3785276	3785790	0.0433	90.5897832964545
chr2L	18312627	18313249	0.0445	89.8010170739138
chr2L	4414006	4414530	0.0471	88.1625825987333
chr3L	8208499	8209427	0.0505	86.1514560382059
chr3L	16190660	16191327	0.0507	86.0374088509222
chr3R	10350586	10350935	0.0538	84.3250003398565
chr2R	14008965	14009326	0.0586	81.859110502544
chrX	7124377	7125202	0.0602	81.0818540557949
chr3R	30436013	30437124	0.0634	79.5874669882008
chr2R	6131861	6132329	0.0642	79.2256578485429
chr3R	5870864	5871570	0.0657	78.5592563845424
chrX	12394754	12395415	0.0663	78.2969463887372
chrX	14421349	14422026	0.0667	78.1233885672973
chrX	5083467	5084338	0.0668	78.080161741508
chrX	9948131	9948841	0.0669	78.0369995781598
chr2R	21180800	21181358	0.0671	77.9508684669853
chr2R	24524510	24524858	0.0697	76.8539506736205
chr3R	11359670	11360347	0.0701	76.6888349107765
chr3R	17918011	17918494	0.074	75.1266183806627
chr3R	11733374	11734181	0.0764	74.205671030274
chr3R	30098159	30098559	0.0764	74.205671030274
chr2L	11669342	11669722	0.0788	73.3132112018615
chr3R	10133075	10133786	0.0832	71.7454532281672
chr2R	12025078	12025456	0.0863	70.6899126074099
chr2L	9280336	9281062	0.0872	70.3905610954505
chr2R	7229117	7229551	0.0878	70.1927050002818
chr3R	14188338	14189006	0.0878	70.1927050002818
chrX	21366621	21366891	0.0884	69.9961964031604
chrX	14541354	14541945	0.0916	68.9701718290501
chr3L	22608615	22609324	0.0929	68.5635518633359
chr2L	13521301	13521933	0.0932	68.4705246979034
chrX	12595233	12595690	0.0985	66.8746493041142
chr3R	27244583	27245754	0.00849	137.600394617675
chr2R	9954912	9955722	0.0151	120.986152804487
chr2L	5979940	5980540	0.0175	116.730025354342
chr2L	14049713	14050390	0.0182	115.598354787015
chrX	8100838	8101602	0.0189	114.509399106568
chr2R	13171201	13171948	0.0225	109.478623766648
chr2R	18638687	18639028	0.0254	105.980553855546
