chr2R	20274277	20274905	0.057	82.6578854099469
chr3L	17386036	17386228	0.0672	77.9078991354138
chr3R	22138911	22139249	0.0797	72.9855293111795
chr3R	16585424	16585594	0.0911	69.128102714948
chrX	1749025	1749398	0.0975	67.1690794182495
chrX	8739921	8740187	0.0955	67.7671091325268
chrX	8743045	8743244	0.0643	79.18074904443
chr2L	8674049	8674342	0.0344	97.228952496947
chr3R	28645067	28645579	0.0623	80.092480530509
chr2L	8463086	8464098	0.0737	75.2438314090876
chr3R	25169120	25169232	0.0418	91.6070649493713
chr2L	7063868	7064018	0.039	93.6076413159968
chr3R	22230228	22230507	0.0884	69.9961964031604
chrX	8814196	8814387	0.0576	82.3557475621428
chr2R	20313519	20313663	0.044	90.1270533204958
chr2L	6557482	6557618	0.0296	101.56518027841
chr2R	19711392	19711763	0.0853	71.0262089646232
chr2R	11134396	11134620	0.0576	82.3557475621428
chr2R	9185564	9185925	0.0278	103.375426136519
chr3R	11036465	11036751	0.0946	68.0403201242011
chrX	8742085	8742377	0.00454	155.661839742918
chr3R	30096187	30096503	0.0384	94.0549975765659
chr2L	9388071	9388480	0.0111	129.865930263987
chr2L	8802175	8802564	0.012	127.616435678819
chr3L	17384052	17384223	0.0294	101.760800694262
chr3L	14346894	14347316	0.0384	94.0549975765659
chrX	8770166	8771291	0.00343	163.75151416528
chr2L	6062930	6063062	0.0186	114.971071368828
chr3R	25180490	25180696	0.0451	89.4145751258814
chr2L	4462965	4463070	0.0284	102.759305200895
chr2R	19786437	19786901	0.0844	71.3322638168453
chr2L	6886630	6886843	0.0182	115.598354787015
chr3L	10400948	10401222	0.0232	108.594627688438
chr3L	645579	646150	0.0853	71.0262089646232
chr2L	6024250	6024350	0.0218	110.39056109545
chrX	20466507	20466642	0.0714	76.158642310407
chr3R	8194924	8195335	0.0593	81.5164817000689
chr2L	18891587	18891947	0.0949	67.9489620505668
chr2R	20507178	20507413	0.000262	237.962911355734
chr2R	21043628	21043769	0.0443	89.9309898198886
chr2L	3165406	3165542	0.00187	181.254920290984
chr2R	13249676	13249872	0.000134	257.309587577328
chr2R	20273843	20273963	0.000573	215.383544811345
chrX	8705595	8705817	0.0172	117.228952496947
chrUn_DS485071v1	903	1071	9.23e-05	268.066196531315
chr2R	13113507	13113652	0.013	125.30689133042
chr2R	13168433	13168563	5.55e-05	282.743054059481
chr2R	24037865	24038014	2.06e-10	643.532732229303
chr2L	1711721	1711835	1.97e-16	1043.45307777032
chr2R	23611133	23611328	4.02e-09	557.803147051641
chr2L	3162516	3162582	3.43e-17	1093.89138073374
chr3L	3027759	3027957	1.24e-15	990.371626053966
