chr2L	127517	127902	1.88e-20	1310.55658471689	chr2L	114726	156030	FBgn0031228
chr2L	130569	130974	4.09e-26	1686.76059247809	chr2L	114726	156030	FBgn0031228
chr2L	131443	132227	0.000452	222.22779213818	chr2L	114726	156030	FBgn0031228
chr2L	131443	132227	0.000452	222.22779213818	chr2L	132077	134472	FBgn0001142
chr2L	132360	132466	0.0897	69.5749640926038	chr2L	114726	156030	FBgn0031228
chr2L	132360	132466	0.0897	69.5749640926038	chr2L	132077	134472	FBgn0001142
chr2L	143088	143579	0.00287	168.894670955222	chr2L	114726	156030	FBgn0031228
chr2L	143088	143579	0.00287	168.894670955222	chr2L	143323	144227	FBgn0031224
chr2L	152714	153062	0.00939	134.693182535661	chr2L	114726	156030	FBgn0031228
chr2L	152714	153062	0.00939	134.693182535661	chr2L	144231	153300	FBgn0259818
chr2L	259695	259979	1.55e-45	2977.08992108864	chr2L	259949	267505	FBgn0031239
chr2L	291645	292072	0.00254	172.419115753293	chr2L	283385	291795	FBgn0031245
chr2L	305645	305745	0.0517	85.4738381846903	chr2L	305935	355566	FBgn0004611
chr2L	306315	306706	6.13e-05	279.875068010415	chr2L	305935	355566	FBgn0004611
chr2L	308350	308443	2.56e-11	703.701304670714	chr2L	305935	355566	FBgn0004611
chr2L	308733	309043	1.32e-26	1719.39185074975	chr2L	305935	355566	FBgn0004611
chr2L	309398	309580	0.000167	250.957285537002	chr2L	305935	355566	FBgn0004611
chr2L	309850	310434	2.27e-28	1836.6258871866	chr2L	305935	355566	FBgn0004611
chr2L	311970	312072	1.59e-21	1381.8292645425	chr2L	305935	355566	FBgn0004611
chr2L	314948	315585	2.68e-24	1566.08082553227	chr2L	305935	355566	FBgn0004611
chr2L	315942	316079	0.000156	252.923327009239	chr2L	305935	355566	FBgn0004611
chr2L	321427	321589	0.000285	235.535009205441	chr2L	305935	355566	FBgn0004611
chr2L	326689	326925	8.05e-18	1135.71433849491	chr2L	305935	355566	FBgn0004611
chr2L	326689	326925	8.05e-18	1135.71433849491	chr2L	325522	329761	FBgn0264086
chr2L	332540	332827	2.42e-14	904.639725618464	chr2L	305935	355566	FBgn0004611
chr2L	336523	336924	3.89e-12	758.067339668738	chr2L	305935	355566	FBgn0004611
chr2L	337115	337510	7.42e-27	1736.01278750225	chr2L	305935	355566	FBgn0004611
chr2L	337967	338107	4.35e-08	489.088187162751	chr2L	305935	355566	FBgn0004611
chr2L	464680	464896	5e-05	285.754247590989	chr2L	458876	472200	FBgn0031258
chr2L	465413	465737	1.45e-14	919.418808563657	chr2L	458876	472200	FBgn0031258
chr2L	467603	468062	1.25e-09	591.508495181978	chr2L	458876	472200	FBgn0031258
chr2L	470265	470659	2.83e-51	3358.35061572397	chr2L	458876	472200	FBgn0031258
chr2L	470808	471165	8.01e-10	604.349574124793	chr2L	458876	472200	FBgn0031258
chr2L	471429	471584	2.46e-05	306.219643177446	chr2L	458876	472200	FBgn0031258
chr2L	472098	472433	2.38e-13	838.68207320005	chr2L	458876	472200	FBgn0031258
chr2L	478315	478432	1.45e-39	2580.38285600734	chr2L	476446	479688	FBgn0043364
chr2L	478743	479363	4.01e-16	1022.94494563035	chr2L	476446	479688	FBgn0043364
chr2L	479617	480005	4.07e-44	2882.79614761105	chr2L	476446	479688	FBgn0043364
chr2L	735628	736064	1.09e-11	728.337618175176	chr2L	737212	744395	FBgn0026438
chr2L	740130	740331	5.84e-07	414.150565902125	chr2L	737212	744395	FBgn0026438
chr2L	740866	741272	0.0118	128.101386603752	chr2L	737212	744395	FBgn0026438
chr2L	741320	741986	1.69e-17	1114.31508733155	chr2L	737212	744395	FBgn0026438
chr2L	745774	746118	1.14e-10	660.604942489672	chr2L	737212	744395	FBgn0026438
chr2L	750371	750715	1.3e-12	789.692510307892	chr2L	749945	762399	FBgn0031275
chr2L	750914	751416	3.67e-25	1623.44844618231	chr2L	749945	762399	FBgn0031275
chr2L	751860	752448	1.17e-41	2719.45086721146	chr2L	749945	762399	FBgn0031275
chr2L	767369	767531	1.24e-09	591.740254667482	chr2L	749945	762399	FBgn0031275
chr2L	821349	822174	1.36e-07	456.197800254718	chr2L	821289	824337	FBgn0031285
chr2L	839258	839689	0.000895	202.516493943451	chr2L	833584	851071	FBgn0020304
chr2L	844538	845157	3.01e-18	1164.09884441975	chr2L	833584	851071	FBgn0020304
chr2L	845257	845504	0.00738	141.643269367528	chr2L	833584	851071	FBgn0020304
chr2L	845608	846119	2.16e-24	1572.30485929816	chr2L	833584	851071	FBgn0020304
chr2L	846486	846910	3.12e-09	565.116136497975	chr2L	833584	851071	FBgn0020304
chr2L	850121	850407	4.01e-06	358.55932665288	chr2L	833584	851071	FBgn0020304
chr2L	850641	850751	0.0384	94.0549975765659	chr2L	833584	851071	FBgn0020304
chr2L	870386	870515	0.0122	127.139500839731	chr2L	870465	877038	FBgn0053526
chr2L	871341	871852	0.00274	170.232167829526	chr2L	870465	877038	FBgn0053526
chr2L	874255	874399	9.08e-06	334.97752543616	chr2L	870465	877038	FBgn0053526
chr2L	921911	922057	0.0467	88.4086727967957	chr2L	922793	958098	FBgn0028481
chr2L	922214	922315	0.0161	119.135910028697	chr2L	922793	958098	FBgn0028481
chr2L	922551	923227	2.78e-08	502.006797523002	chr2L	922793	958098	FBgn0028481
chr2L	935388	936019	1.3e-15	989.008196001134	chr2L	922793	958098	FBgn0028481
chr2L	939007	939148	4.07e-06	358.130795496653	chr2L	922793	958098	FBgn0028481
chr2L	939596	940193	9.4e-42	2725.76638456958	chr2L	922793	958098	FBgn0028481
chr2L	940396	941331	1.48e-101	6698.98280815539	chr2L	922793	958098	FBgn0028481
chr2L	945161	945543	6.27e-25	1607.99473858313	chr2L	922793	958098	FBgn0028481
chr2L	960348	961076	2.26e-15	973.051973013399	chr2L	922793	958098	FBgn0028481
chr2L	961194	961539	3.48e-10	628.403872855992	chr2L	922793	958098	FBgn0028481
chr2L	1006572	1006848	6.69e-11	675.984056657885	chr2L	1008378	1048053	FBgn0031294
chr2L	1018130	1018600	4.54e-27	1750.18732528885	chr2L	1008378	1048053	FBgn0031294
chr2L	1019551	1019940	2.87e-22	1431.22734701242	chr2L	1008378	1048053	FBgn0031294
