chr2L	121520	121652	0.0891	69.7686151605506	chr2L	114726	156030	FBgn0031228
chr2L	4750067	4750512	0.0777	73.7188318228348	chr2L	4734592	4794044	FBgn0031627
chr2L	4757210	4757581	0.0014	189.607149149837	chr2L	4734592	4794044	FBgn0031627
chr2L	4777364	4777564	0.0799	72.9132137324295	chr2L	4734592	4794044	FBgn0031627
chr2L	6405011	6405302	0.0387	93.8304524681008	chr2L	6377771	6411326	FBgn0259714
chr2L	9333308	9333573	0.0233	108.470524697903	chr2L	9333567	9341925	FBgn0026439
chr2R	4827359	4827510	0.0117	128.346953199321	chr2R	4829246	4830587	FBgn0033000
chr2R	9227480	9227719	0.0482	87.4964608663898	chr2R	9227785	9247249	FBgn0010114
chr2R	9236228	9236398	0.00647	145.440371448886	chr2R	9227785	9247249	FBgn0010114
chr2R	11666658	11666927	0.0155	120.231759485504	chr2R	11652756	11679354	FBgn0044020
chr2R	11969364	11969453	0.00542	150.549828661659	chr2R	11967343	11970115	FBgn0033669
chr2R	12693330	12693697	0.0038	160.795697322117	chr2R	12691308	12692690	FBgn0033769
chr2R	24767950	24768342	0.00111	196.304492161734	chr2R	24768314	24775265	FBgn0035060
chr3L	1681435	1681607	0.0123	126.903957484204	chr3L	1674709	1715541	FBgn0035260
chr3L	5163349	5163698	5.65e-68	4467.85719169626	chr3L	5155821	5277944	FBgn0052423
chr3L	5210777	5211033	0.0119	127.85789232483	chr3L	5155821	5277944	FBgn0052423
chr3L	5214576	5214772	0.0631	79.724323691338	chr3L	5155821	5277944	FBgn0052423
chr3L	5230036	5230282	0.0189	114.509399106568	chr3L	5155821	5277944	FBgn0052423
chr3L	5247612	5247776	0.0253	106.094376097103	chr3L	5155821	5277944	FBgn0052423
chr3L	5248360	5248570	0.000407	225.253671701159	chr3L	5155821	5277944	FBgn0052423
chr3L	5249166	5249412	0.000804	205.610337562905	chr3L	5155821	5277944	FBgn0052423
chr3L	5289230	5289617	0.0329	98.5153721162842	chr3L	5155821	5277944	FBgn0052423
chr3L	8768184	8768332	0.0714	76.158642310407	chr3L	8753619	8798719	FBgn0266084
chr3R	9640204	9640630	0.00609	147.18684113061	chr3R	9638182	9650706	FBgn0012344
chr3R	11958117	11958220	0.0172	117.228952496947	chr3R	11958535	11960909	FBgn0013276
chr3R	26122055	26122249	0.00819	138.638416655916	chr3R	26106868	26130674	FBgn0051324
chr4	1148129	1148246	0.0831	71.7801542555821	chr4	1137830	1162158	FBgn0052017
chrX	1725876	1726198	0.0155	120.231759485504	chrX	1735945	1754065	FBgn0025391
chrX	14713322	14713738	0.0262	105.08578756024	chrX	14686038	14749376	FBgn0015774
chrX	14715028	14715213	0.0014	189.607149149837	chrX	14686038	14749376	FBgn0015774
chrX	14730936	14731258	0.00182	182.036916684762	chrX	14686038	14749376	FBgn0015774
chrX	14731917	14732178	0.0392	93.4600507086848	chrX	14686038	14749376	FBgn0015774
