chr2L	465939	466116	0.00338	164.175220763093
chr2L	1476601	1477659	0.00032	232.192809488736
chr2L	1686977	1687168	0.00326	165.218246404115
chr2L	1926246	1926566	0.0784	73.4600507086848
chr2L	1956318	1957034	0.000316	232.555756422941
chr2L	1990442	1990793	0.0269	104.325000339857
chr2L	2170643	2170807	0.0667	78.1233885672973
chr2L	2858004	2858410	0.00713	142.637644159858
chr2L	3165371	3165574	2.19e-11	708.205563478691
chr2L	3506332	3506507	0.00204	178.744302649306
chr2L	3658275	3658439	0.0465	88.5325094710811
chr2L	3748539	3748720	0.0306	100.606490737136
chr2L	3816318	3816514	0.0105	131.469337237667
chr2L	4047824	4048436	0.00941	134.631791234165
chr2L	4929972	4930249	0.0288	102.355747562143
chr2L	5021380	5021479	0.0216	110.65649754772
chr2L	6817406	6817788	0.000424	224.072962295219
chr2L	7089732	7089878	0.0143	122.556820855421
chr2L	7200770	7201104	0.00203	178.886091145033
chr2L	7503962	7504623	0.000112	262.484272945331
chr2L	7513535	7513648	0.0848	71.195838499725
chr2L	7517221	7517977	1.49e-05	320.686562874987
chr2L	7964414	7964571	0.038	94.35713542437
chr2L	8167968	8168191	0.00552	150.022320353173
chr2L	8168443	8168791	0.0175	116.730025354342
chr2L	8569811	8569933	0.0353	96.4837601255654
chr2L	8716419	8716578	0.0252	106.208649120991
chr2L	9131004	9131445	0.000165	251.304927101567
chr2L	9150857	9151114	0.00819	138.638416655916
chr2L	9228282	9228845	0.00458	155.408733726797
chr2L	9387993	9388429	9.05e-10	600.827263133556
chr2L	9446465	9446918	5.84e-05	281.27344210663
chr2L	9502866	9503161	0.0146	121.957756413389
chr2L	9690623	9690785	0.00874	136.763020098724
chr2L	9980890	9981131	0.0481	87.5563859155882
chr2L	10059273	10059551	0.0408	92.3057407515591
chr2L	11605265	11605533	0.000541	217.041675709947
chr2L	12836975	12837253	0.0455	89.1597928892678
chr2L	13083917	13084099	0.00399	159.387910764289
chr2L	13204215	13204433	0.0348	96.8953776740144
chr2L	14683312	14683655	0.00334	164.518723639255
chr2L	15055539	15055658	0.00192	180.493559474313
chr2L	15065737	15065852	0.0495	86.7285532916495
chr2L	16705669	16705989	0.00908	135.661839742918
chr2L	16719163	16719286	0.00352	163.00417711599
chr2L	17241832	17241962	0.0546	83.8991047725919
chr2L	17266945	17267049	0.0596	81.3708771817458
chr2L	17469314	17469565	0.0106	131.195838499725
chr2L	17776461	17776734	0.000518	218.295205632752
chr2L	18624499	18624771	0.0212	111.195838499725
chr2L	19196156	19196278	0.00199	179.460317077863
chr2L	20906603	20906959	0.0021	177.907899135414
chr2L	20907957	20908295	0.0141	122.963220543013
chr2L	20936752	20936997	0.00746	141.332173083631
chr2L	21005169	21005472	0.000291	234.933864528318
chr2L	21035995	21036211	0.00233	174.909086595651
chr2L	22134183	22134444	0.0638	79.4059953156916
chr2L	22145693	22145813	7.78e-05	272.997406384507
chr2R	6094632	6095040	4.52e-05	288.666354035927
chr2R	6709081	6709322	0.046	88.8444465721015
chr2R	6961424	6961729	0.0661	78.3841183608351
chr2R	8243879	8244204	9.97e-06	332.279501294014
chr2R	8244556	8244885	0.00133	191.087160778712
chr2R	9185693	9185929	0.00017	250.443552663729
chr2R	9186164	9186533	6.45e-05	278.406826278018
chr2R	9447754	9448619	1.22e-06	392.89374843072
chr2R	9546573	9547139	2.55e-06	371.621426444801
chr2R	9546573	9547139	2.55e-06	371.621426444801
chr2R	9672350	9672554	0.0311	100.138832188377
chr2R	10608934	10609427	0.000512	218.631371386483
chr2R	10620523	10620719	0.0031	166.670321383251
chr2R	10775191	10775837	8.2e-07	404.357455089616
chr2R	10871046	10871640	0.00157	186.300394510904
chr2R	11033876	11034244	0.0061	147.139500839731
chr2R	11033876	11034244	0.0061	147.139500839731
chr2R	11034523	11035049	0.00625	146.438561897747
chr2R	11040147	11040797	0.00028	236.045711047584
chr2R	11045180	11045427	0.0168	117.907899135414
chr2R	11098492	11098775	0.0351	96.6477031848978
chr2R	11178802	11179061	0.000416	224.622577023662
chr2R	11610203	11610692	0.000152	253.672821117612
chr2R	11716606	11716893	0.0779	73.6446572297556
chr2R	12535522	12535777	0.00691	143.541971480971
chr2R	12724365	12724816	0.00238	174.296454222577
chr2R	12725520	12725712	0.0356	96.239578971661
chr2R	12727945	12728192	0.024	107.616435678819
chr2R	12913782	12913925	0.0475	87.9185735266228
chr2R	13026969	13027178	0.0429	90.8575708409981
chr2R	13337925	13338263	0.0477	87.7973384708788
chr2R	13460289	13460853	2.78e-12	767.761045113991
chr2R	13468437	13468997	4.6e-05	288.160132265343
chr2R	13468437	13468997	4.6e-05	288.160132265343
chr2R	13501503	13501781	0.00498	152.992770847375
chr2R	13545588	13545695	0.0193	113.905106845627
chr2R	14626355	14626822	0.00834	138.114738019843
chr2R	15051247	15051821	0.00901	135.885143572465
chr2R	15133137	15133400	0.0632	79.6786326274469
chr2R	15360298	15360567	0.00119	194.296454222577
chr2R	15754263	15754588	0.00621	146.623820324327
chr2R	15887634	15888128	0.00237	174.417944510771
chr2R	16684144	16684681	0.00159	185.935150383049
chr2R	18334842	18335580	0.0227	109.223277845171
chr2R	18334842	18335580	0.0227	109.223277845171
chr2R	18336709	18337244	0.00173	183.500244936002
chr2R	18338570	18338761	0.0078	140.046203213744
chr2R	19184154	19184621	0.00237	174.417944510771
chr2R	19192862	19193339	0.000114	261.973571103189
chr2R	19199993	19200331	0.0931	68.5015004398131
chr2R	19200625	19200869	0.00214	177.363469760713
chr2R	19205525	19205886	6.73e-06	343.619241289772
chr2R	19462314	19462568	0.0155	120.231759485504
chr2R	19806255	19806541	0.0241	107.49646086639
chr2R	19831459	19831591	0.0744	74.9710713688284
chr2R	19832388	19832520	0.0498	86.5542089496274
chr2R	19833230	19833383	0.0403	92.6615270204296
chr2R	20001473	20001856	0.00845	137.736658865345
chr2R	20181636	20181994	0.0105	131.469337237667
chr2R	20313519	20313678	2.3e-06	374.59869416309
chr2R	20314213	20314382	0.00221	176.434758300908
chr2R	20314659	20314945	0.0011	196.565615218243
chr2R	21506208	21506611	1.54e-05	319.734202470333
chr2R	21592317	21593628	4.16e-05	291.061138921409
chr2R	21883349	21883732	0.0166	118.25345896405
chr2R	22395497	22395833	0.021	111.469337237667
chr2R	22587930	22588474	0.0374	94.8163583932362
chr2R	23567100	23567336	0.009	135.917185664396
chr2R	23670176	23670294	0.0323	99.0464404971105
chr3L	71476	71751	5.99e-07	413.41881322395
chr3L	167478	167615	0.0717	76.0376614169509
chr3L	704577	705227	0.0294	101.760800694262
chr3L	776547	776868	0.0413	91.9542881626001
chr3L	808881	809008	0.0951	67.8882169737777
chr3L	818760	818961	0.0174	116.895377674014
chr3L	820174	820373	0.0861	70.7568590430521
chr3L	1009511	1009727	0.0487	87.1986883493421
