chr2L	80642	80903	1.94e-20	1309.6501049067	chr2L	82421	87387	FBgn0002931
chr2L	127517	127902	1.88e-20	1310.55658471689	chr2L	122624	130791	FBgn0025683
chr2L	130569	130974	4.09e-26	1686.76059247809	chr2L	122624	130791	FBgn0025683
chr2L	243406	243868	6.91e-07	409.29621907196	chr2L	210735	250823	FBgn0266557
chr2L	245743	246005	3.54e-05	295.717822282571	chr2L	210735	250823	FBgn0266557
chr2L	249121	249531	0.00152	187.234259219865	chr2L	210735	250823	FBgn0266557
chr2L	249121	249531	0.00152	187.234259219865	chr2L	248909	249812	FBgn0265149
chr2L	249870	250092	1.12e-09	594.677082434068	chr2L	210735	250823	FBgn0266557
chr2L	252327	252466	0.0281	103.06572118657	chr2L	251039	252373	FBgn0283652
chr2L	258111	258437	4.33e-46	3013.88650679733	chr2L	252589	271744	FBgn0031238
chr2L	258573	258888	1.18e-06	393.855634194741	chr2L	252589	271744	FBgn0031238
chr2L	259110	259407	3.46e-21	1359.39435909545	chr2L	252589	271744	FBgn0031238
chr2L	259695	259979	1.55e-45	2977.08992108864	chr2L	252589	271744	FBgn0031238
chr2L	292324	292443	0.000636	212.373712280796	chr2L	292419	293222	FBgn0031247
chr2L	295365	295741	0.00171	183.835759191018	chr2L	295122	297449	FBgn0024352
chr2L	473227	473383	1.84e-06	381.037256060838	chr2L	473013	476170	FBgn0027592
chr2L	478315	478432	1.45e-39	2580.38285600734	chr2L	476220	540560	FBgn0003963
chr2L	478743	479363	4.01e-16	1022.94494563035	chr2L	476220	540560	FBgn0003963
chr2L	479617	480005	4.07e-44	2882.79614761105	chr2L	476220	540560	FBgn0003963
chr2L	480162	480450	7.42e-17	1071.62716852478	chr2L	476220	540560	FBgn0003963
chr2L	480785	481015	8.77e-14	867.488329715061	chr2L	476220	540560	FBgn0003963
chr2L	481158	481872	4.29e-32	2084.01442777342	chr2L	476220	540560	FBgn0003963
chr2L	482104	482355	4.31e-20	1286.61748056866	chr2L	476220	540560	FBgn0003963
chr2L	483521	483640	1.78e-78	5165.57028320045	chr2L	476220	540560	FBgn0003963
chr2L	485599	485964	0.0115	128.844446572101	chr2L	476220	540560	FBgn0003963
chr2L	490556	490972	8.1e-06	338.272933226538	chr2L	476220	540560	FBgn0003963
chr2L	490556	490972	8.1e-06	338.272933226538	chr2L	490835	492649	FBgn0267991
chr2L	514305	514779	1.13e-28	1856.75327768411	chr2L	476220	540560	FBgn0003963
chr2L	515966	516102	0.000377	227.46295712111	chr2L	476220	540560	FBgn0003963
chr2L	523133	523844	3.46e-12	761.447302015727	chr2L	476220	540560	FBgn0003963
chr2L	547971	548391	1.55e-16	1050.37162605397	chr2L	544925	552923	FBgn0005660
chr2L	594666	595398	0.00392	159.898612606432	chr2L	583540	594685	FBgn0010323
chr2L	974866	975433	0.00328	165.041769396375	chr2L	987807	991300	FBgn0266036
chr2L	1048687	1049600	6.8e-17	1074.14485733444	chr2L	1049674	1077815	FBgn0003310
chr2L	1053493	1053689	3.51e-08	495.279074571381	chr2L	1049674	1077815	FBgn0003310
chr2L	1082719	1083079	6.53e-10	610.243959142038	chr2L	1080911	1085380	FBgn0031298
chr2L	1155546	1155781	1.21e-16	1057.51684941396	chr2L	1151678	1158262	FBgn0261458
chr2L	1156164	1156714	1.24e-09	591.740254667482	chr2L	1151678	1158262	FBgn0261458
chr2L	1158636	1159179	0.00732	141.878812723055	chr2L	1158661	1160220	FBgn0031312
chr2L	1170107	1170236	0.0171	117.397197293271	chr2L	1167172	1170365	FBgn0024314
chr2L	1170107	1170236	0.0171	117.397197293271	chr2L	1170181	1170789	FBgn0051922
chr2L	1255703	1255961	0.000174	249.772501469509	chr2L	1256417	1296596	FBgn0041097
chr2L	1263783	1264372	4.88e-17	1083.71792930594	chr2L	1256417	1296596	FBgn0041097
chr2L	1270263	1270469	0.000796	205.898878975611	chr2L	1256417	1296596	FBgn0041097
chr2L	1270984	1271208	1.99e-07	445.214564668852	chr2L	1256417	1296596	FBgn0041097
chr2L	1276625	1276786	8.18e-12	736.620725909627	chr2L	1256417	1296596	FBgn0041097
chr2L	1279491	1280146	0.000757	207.348381586769	chr2L	1256417	1296596	FBgn0041097
chr2L	1280911	1281375	0.00611	147.092238092362	chr2L	1256417	1296596	FBgn0041097
chr2L	1299843	1300050	0.00951	134.326778871525	chr2L	1256417	1296596	FBgn0041097
chr2L	1303566	1303708	2.23e-10	641.244744774561	chr2L	1256417	1296596	FBgn0041097
chr2L	1304019	1305260	8.33e-71	4655.97156482824	chr2L	1256417	1296596	FBgn0041097
chr2L	1649847	1650172	9.21e-05	268.128786362404	chr2L	1651258	1704682	FBgn0086758
chr2L	1650740	1651467	0.000142	255.63642899639	chr2L	1651258	1704682	FBgn0086758
chr2L	1654904	1655201	4.65e-32	2081.6893664035	chr2L	1651258	1704682	FBgn0086758
chr2L	1656235	1656357	8.85e-21	1332.29625074878	chr2L	1651258	1704682	FBgn0086758
