chr2L	258569	258893	0.00739	141.604198405813	chr2L	252589	271744	FBgn0031238
chr2L	259695	259979	0.00348	163.333939571762	chr2L	252589	271744	FBgn0031238
chr2L	259695	259979	0.00348	163.333939571762	chr2L	259949	267505	FBgn0031239
chr2L	465939	466116	0.00338	164.175220763093	chr2L	458876	472200	FBgn0031258
chr2L	1038175	1038328	0.0135	124.217935649972	chr2L	1037246	1038685	FBgn0031296
chr2L	1091179	1091363	0.0477	87.7973384708788	chr2L	1083091	1102504	FBgn0031299
chr2L	1309907	1310284	0.0543	84.0580798349018	chr2L	1256417	1296596	FBgn0041097
chr2L	1686977	1687168	0.00326	165.218246404115	chr2L	1651258	1704682	FBgn0086758
chr2L	1711107	1711293	1.82e-08	514.229726173499	chr2L	1710462	1711465	FBgn0031357
chr2L	1711680	1711937	2.13e-51	3366.54958817609	chr2L	1711302	1715851	FBgn0086698
chr2L	1869030	1869146	0.0419	91.538118917002	chr2L	1858609	1881480	FBgn0051663
chr2L	1926246	1926566	0.0784	73.4600507086848	chr2L	1884622	1944289	FBgn0031374
chr2L	1933051	1933457	0.00684	143.835759191018	chr2L	1884622	1944289	FBgn0031374
chr2L	1934167	1934395	0.0424	91.195838499725	chr2L	1884622	1944289	FBgn0031374
chr2L	1934477	1934712	0.0156	120.046203213744	chr2L	1884622	1944289	FBgn0031374
chr2L	1956318	1957034	0.000316	232.555756422941	chr2L	1950239	1970362	FBgn0031375
chr2L	2170643	2170807	0.0667	78.1233885672973	chr2L	2156484	2178754	FBgn0000097
chr2L	2346846	2347527	0.00124	193.108883280999	chr2L	2308761	2357356	FBgn0031413
chr2L	2346846	2347527	0.00124	193.108883280999	chr2L	2311680	2358944	FBgn0031414
chr2L	2351799	2352250	0.0259	105.418081837258	chr2L	2308761	2357356	FBgn0031413
chr2L	2351799	2352250	0.0259	105.418081837258	chr2L	2311680	2358944	FBgn0031414
chr2L	2502097	2502572	1.75e-05	316.045711047584	chr2L	2492955	2498846	FBgn0011818
chr2L	2560645	2560919	0.00189	180.947961004315	chr2L	2562483	2564830	FBgn0031432
chr2L	2858004	2858410	0.00713	142.637644159858	chr2L	2857164	2868548	FBgn0031474
chr2L	2892649	2892927	7.17e-07	408.230470905687	chr2L	2885929	2954406	FBgn0041111
chr2L	3028680	3028806	0.0605	80.9384209477498	chr2L	3026252	3029168	FBgn0031493
chr2L	3141125	3141433	0.00327	165.129872978775	chr2L	3068345	3144786	FBgn0015600
chr2L	3142352	3142774	1.68e-08	516.539270521897	chr2L	3068345	3144786	FBgn0015600
chr2L	3165371	3165574	2.19e-11	708.205563478691	chr2L	3163645	3169462	FBgn0014906
chr2L	3179241	3179528	0.0351	96.6477031848978	chr2L	3175112	3200496	FBgn0085422
chr2L	3192749	3193047	0.0889	69.8334554143936	chr2L	3175112	3200496	FBgn0085422
chr2L	3416786	3417256	0.000295	234.539948501499	chr2L	3404460	3426719	FBgn0031530
chr2L	3416786	3417256	0.000295	234.539948501499	chr2L	3416693	3418068	FBgn0051952
chr2L	3432240	3432498	0.00841	137.873569683633	chr2L	3404460	3426719	FBgn0031530
chr2L	3434925	3435235	0.0264	104.86636520382	chr2L	3404460	3426719	FBgn0031530
chr2L	3506332	3506507	0.00204	178.744302649306	chr2L	3493986	3508119	FBgn0014396
chr2L	3688527	3688964	0.00191	180.644232928021	chr2L	3662745	3692114	FBgn0085369
chr2L	3708494	3709181	2.5e-05	305.754247590989	chr2L	3707230	3711748	FBgn0015376
